file_path,line_number,type,severity,description
sqlalchemy/?test/orm/test_naturalpks.py,277,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,277,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,282,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,287,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,368,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,443,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,501,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,529,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,581,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,582,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,622,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,651,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,671,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,678,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,686,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,705,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1095,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1124,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1138,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1139,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1139,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1157,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1242,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1247,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1283,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1328,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1336,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1368,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/orm/test_naturalpks.py,1469,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/?test/ext/asyncio/test_scoping_py3k.py,32,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
sqlalchemy/??test/perf/many_table_reflection.py,141,SQL Injection,Low,"Unsanitized input from a command line argument flows into sqlalchemy.schema.DDL, where it is used in an SQL query. This may result in an SQL Injection vulnerability."
sqlalchemy/??test/perf/many_table_reflection.py,143,SQL Injection,Low,"Unsanitized input from a command line argument flows into sqlalchemy.schema.DDL, where it is used in an SQL query. This may result in an SQL Injection vulnerability."
sqlalchemy/??test/perf/many_table_reflection.py,162,SQL Injection,Low,"Unsanitized input from a command line argument flows into sqlalchemy.schema.DDL, where it is used in an SQL query. This may result in an SQL Injection vulnerability."
sqlalchemy/??test/perf/many_table_reflection.py,162,SQL Injection,Low,"Unsanitized input from a command line argument flows into sqlalchemy.schema.DDL, where it is used in an SQL query. This may result in an SQL Injection vulnerability."
sqlalchemy/??test/perf/many_table_reflection.py,552,SQL Injection,Low,"Unsanitized input from a command line argument flows into sqlalchemy.schema.DDL, where it is used in an SQL query. This may result in an SQL Injection vulnerability."
sqlalchemy/???lib/sqlalchemy/util/compat.py,103,Use of Password Hash With Insufficient Computational Effort,Low,hashlib.md5 is insecure. Consider changing it to a secure hashing algorithm.
sqlalchemy/???lib/sqlalchemy/util/compat.py,108,Use of Password Hash With Insufficient Computational Effort,Low,hashlib.md5 is insecure. Consider changing it to a secure hashing algorithm.
sqlalchemy/?examples/dogpile_caching/environment.py,50,Use of Password Hash With Insufficient Computational Effort,Low,hashlib.md5 is insecure. Consider changing it to a secure hashing algorithm.
sqlalchemy/??test/orm/test_dynamic.py,1344,Use of Hardcoded Credentials,Low,Do not hardcode credentials in code. Found hardcoded credential used in user_name.
